Probe	GB3.2
AM12361	GB55918
AM12362	GB55652
AM12363	GB52198
AM12364	GB47048
AM12365	GB54083
AM12366	GB49688
AM12367	GB43713
AM12368	GB41522
AM12369	GB45871
AM12370	GB41043
AM12371	GB43401
AM12372	GB46354
AM12373	GB41694
AM12374	GB46113
AM12375	GB52710
AM12376	GB48799
AM12377	GB43549
AM12378	GB43942
AM12379	GB43006
AM12380	GB51393
AM12381	GB50251
AM12382	GB53927
AM12383	GB43275
AM12384	GB50985
AM12385	GB55576
AM12386	GB50839
AM12387	GB54660
AM12388	GB44964
AM12389	GB47179
AM12390	GB44493
AM12391	GB55640
AM12392	GB43822
AM12393	GB50761
AM12394	GB50160
AM12395	GB53006
AM12396	GB42660
AM12398	GB50479
AM12399	GB43900
AM12400	GB45157
AM12401	GB49458
AM12402	GB51601
AM12403	GB40926
AM12404	GB46039
AM12405	GB50540
AM12407	GB42297
AM12408	GB44515
AM12409	GB50890
AM12410	GB40237
AM12411	GB42234
AM12412	GB47348
AM12413	GB43571
AM12414	GB49245
AM12415	GB48240
AM12416	GB41156
AM12417	GB40676
AM12418	GB40217
AM12419	GB50466
AM12420	GB48811
AM12422	GB50655
AM12423	GB51113
AM12424	GB51521
AM12425	GB41363
AM12426	GB46211
AM12427	GB54286
AM12428	GB42786
AM12429	GB53407
AM12430	GB42592
AM12431	GB46165
AM12432	GB40280
AM12433	GB50677
AM12434	GB44197
AM12435	GB46322
AM12436	GB51385
AM12437	GB49986
AM12438	GB48526
AM12439	GB46050
AM12440	GB47899
AM12441	GB54356
AM12442	GB50933
AM12443	GB47429
AM12444	GB54219
AM12445	GB50141
AM12447	GB54891
AM12448	GB44634
AM12449	GB50323
AM12450	GB51537
AM12451	GB47632
AM12452	GB49358
AM12453	GB45031
AM12454	GB44188
AM12455	GB41809
AM12456	GB42020
AM12457	GB41921
AM12458	GB52380
AM12459	GB49089
AM12460	GB49073
AM12461	GB46373
AM12463	GB44045
AM12464	GB43640
AM12466	GB48161
AM12467	GB40723
AM12468	GB48828
AM12469	GB42281
AM12470	GB54331
AM12471	GB47807
AM12472	GB54506
AM12473	GB53508
AM12474	GB46036
AM12475	GB55908
AM12476	GB54537
AM12477	GB51264
AM12478	GB49481
AM12479	GB53179
AM12480	GB44337
AM12481	GB42269
AM12482	GB41912
AM12483	GB46785
AM12485	GB41852
AM12486	GB53083
AM12487	GB40411
AM12488	GB46429
AM12489	GB54500
AM12490	GB42236
AM12491	GB52183
AM12492	GB53815
AM12493	GB55772
AM12494	GB49838
AM12495	GB40234
AM12496	GB46123
AM12497	GB40355
AM12498	GB41647
AM12499	GB41796
AM12500	GB41689
AM12501	GB42416
AM12502	GB45189
AM12503	GB41117
AM12504	GB55578
AM12505	GB42011
AM12507	GB41029
AM12508	GB42981
AM12509	GB48960
AM12510	GB40147
AM12511	GB42957
AM12512	GB50352
AM12513	GB49475
AM12514	GB43728
AM12515	GB47670
AM12516	GB48933
AM12517	GB52827
AM12518	GB43378
AM12519	GB47207
AM12520	GB45670
AM12521	GB48463
AM12522	GB47247
AM12523	GB45420
AM12524	GB50986
AM12525	GB42588
AM12526	GB40118
AM12528	GB41617
AM12530	GB54296
AM12531	GB45510
AM12532	GB51460
AM12533	GB48965
AM12534	GB52630
AM12535	GB47104
AM12536	GB53669
AM12537	GB40730
AM12538	GB46715
AM12539	GB48602
AM12540	GB53654
AM12541	GB41895
AM12542	GB47475
AM12543	GB46962
AM12544	GB54989
AM12545	GB50892
AM12546	GB48560
AM12547	GB43890
AM12548	GB45699
AM12549	GB44422
AM12550	GB42082
AM12551	GB46745
AM12553	GB41909
AM12554	GB52307
AM12555	GB45557
AM12556	GB41411
AM12557	GB48210
AM12558	GB53882
AM12559	GB42929
AM12560	GB51586
AM12561	GB41390
AM12562	GB52824
AM12564	GB50274
AM12565	GB44334
AM12566	GB49264
AM12567	GB42460
AM12568	GB52953
AM12569	GB45878
AM12570	GB41608
AM12571	GB48782
AM12572	GB43134
AM12573	GB51447
AM12574	GB42077
AM12575	GB55564
AM12576	GB47204
AM12577	GB40238
AM12578	GB47161
AM12579	GB52711
AM12580	GB49418
AM12581	GB48533
AM12582	GB49779
AM12583	GB54827
AM12584	GB55393
AM12585	GB42704
AM12586	GB55965
AM12587	GB45170
AM12588	GB51036
AM12589	GB40299
AM12590	GB40234
AM12591	GB55794
AM12592	GB41834
AM12593	GB43781
AM12594	GB48268
AM12595	GB44070
AM12597	GB50255
AM12598	GB53096
AM12600	GB50436
AM12601	GB42880
AM12602	GB42054
AM12603	GB42054
AM12604	GB54336
AM12606	GB46444
AM12607	GB55804
AM12608	GB50041
AM12609	GB54496
AM12610	GB52563
AM12611	GB50957
AM12612	GB55142
AM12613	GB40123
AM12614	GB48852
AM12615	GB41128
AM12616	GB48406
AM12617	GB43118
AM12618	GB54549
AM12620	GB52854
AM12622	GB55365
AM12623	GB52159
AM12624	GB49533
AM12625	GB53538
AM12626	GB53955
AM12627	GB53070
AM12628	GB55919
AM12629	GB52591
AM12630	GB42747
AM12631	GB45208
AM12632	GB42516
AM12633	GB40106
AM12634	GB41658
AM12635	GB50906
AM12636	GB44707
AM12637	GB51912
AM12638	GB42224
AM12639	GB52536
AM12640	GB55848
AM12641	GB50397
AM12642	GB54934
AM12643	GB55059
AM12644	GB41491
AM12645	GB54672
AM12646	GB55164
AM12647	GB41627
AM12648	GB55988
AM12649	GB50516
AM12650	GB55860
AM12651	GB47973
AM12652	GB47382
AM12653	GB53126
AM12654	GB40719
AM12655	GB40857
AM12656	GB47184
AM12657	GB46188
AM12658	GB53131
AM12659	GB45657
AM12660	GB44099
AM12661	GB52256
AM12662	GB50093
AM12663	GB53605
AM12664	GB55452
AM12665	GB52677
AM12666	GB40467
AM12667	GB48102
AM12668	GB53753
AM12669	GB47938
AM12670	GB54870
AM12671	GB40276
AM12672	GB48859
AM12673	GB50023
AM12674	GB44103
AM12675	GB54347
AM12676	GB53062
AM12677	GB43471
AM12678	GB50671
AM12679	GB52666
AM12680	GB41723
AM12681	GB53369
AM12682	GB47764
AM12683	GB42925
AM12684	GB47076
AM12685	GB48222
AM12686	GB42834
AM12687	GB52030
AM12688	GB51213
AM12689	GB54543
AM12691	GB48837
AM12692	GB40063
AM12693	GB40122
AM12694	GB40431
AM12695	GB42381
AM12696	GB41373
AM12697	GB47114
AM12700	GB45345
AM12701	GB40842
AM12702	GB54664
AM12703	GB48904
AM12704	GB44594
AM12711	GB51297
AM12713	GB47371
AM12714	GB49509
AM12716	GB47626
AM12717	GB47630
AM12718	GB54361
AM12719	GB50269
AM12721	GB47635
AM12722	GB51498
AM12723	GB45741
AM12729	GB43156
AM12736	GB51206
AM12737	GB46302
AM12738	GB53114
AM12739	GB53120
AM12740	GB43163
AM12741	GB40842
AM12742	GB47597
AM12743	GB52698
AM12745	GB55149
AM12746	GB46535
AM12750	GB45312
AM12751	GB52649
AM12752	GB41657
AM12756	GB53864
AM12757	GB53864
AM12762	GB46224
AM12763	GB53370
AM12764	GB40616
AM12765	GB46227
AM12766	GB53368
AM12767	GB41127
AM12768	GB55020
AM12769	GB56032
AM12770	GB54852
AM12771	GB47942
AM12772	GB52244
AM12774	GB41413
AM12775	GB44787
AM12777	GB46708
AM12778	GB50220
AM12779	GB42678
AM12780	GB50192
AM12781	GB51698
AM12782	GB40053
AM12783	GB55600
AM12784	GB44046
AM12785	GB49166
AM12786	GB52820
AM12787	GB52101
AM12788	GB54256
AM12789	GB51740
AM12790	GB48344
AM12791	GB54178
AM12792	GB47217
AM12793	GB44824
AM12794	GB51665
AM12795	GB51722
AM12796	GB43519
AM12797	GB51666
AM12798	GB40478
AM12799	GB55395
AM12800	GB53751
AM12801	GB40708
AM12802	GB46338
AM12803	GB40169
AM12804	GB55355
AM12805	GB47120
AM12806	GB47823
AM12807	GB49979
AM12808	GB54673
AM12809	GB50824
AM12810	GB53230
AM12811	GB51938
AM12812	GB47941
AM12813	GB46057
AM12814	GB45613
AM12815	GB40707
AM12816	GB43574
AM12817	GB54316
AM12818	GB44014
AM12819	GB47749
AM12820	GB45142
AM12821	GB48698
AM12822	GB55818
AM12823	GB52244
AM12849	GB55973
AM12849R	GB55973
AM12857	GB43487
AM12857R	GB43487
AM12869	GB45417
AM12869R	GB45417
AM12870	GB54676
AM12870R	GB54676
AM12871	GB52428
AM12871R	GB52428
AM12873	GB44987
AM12873R	GB44987
AM12876	GB45189
AM12876R	GB45189
AM12888	GB50647
AM12888R	GB50647
AM12894	GB41393
AM12894R	GB41393
AM12903	GB44939
AM12904	GB50521
AM12906	GB48097
AM12907	GB40333
AM12909	GB51834
AM12910	GB50810
AM12911	GB50583
AM12912	GB53563
AM12913	GB48557
AM12914	GB51427
